"CNTSCHID" "PV1MATH" "PV1READ" "PV1SCIE" "ESCS" "TMINS" "Region"
"27630" 82650106 494.205 492.288 423.961 0.0649 2160 82620
"27631" 82650106 397.584 525.807 368.746 0.9643 1740 82620
"27632" 82650106 454.017 432.644 440.76 -2.3038 1815 82620
"27633" 82650106 401.694 264.335 313.523 -1.8041 1885 82620
"27634" 82650106 492.209 355.208 372.103 0.3639 NA 82620
"27635" 82650106 517.504 625.176 647.458 0.8348 1560 82620
"27636" 82650106 482.368 492.036 495.371 0.1832 1680 82620
"27637" 82650106 497.058 410.654 327.856 -0.7411 1485 82620
"27638" 82650106 568.392 448.781 528.8 -0.2515 1485 82620
"27639" 82650106 358.607 379.51 298.246 0.2093 NA 82620
"27640" 82650106 466.356 521.664 490.547 -0.2971 1620 82620
"27641" 82650106 440.97 329.033 383.931 0.2266 NA 82620
"27642" 82650106 386.704 415.357 425.164 0.1794 1620 82620
"27643" 82650106 444.977 547.376 491.839 0.4817 1620 82620
"27644" 82650106 319.709 378.555 410.482 -0.2761 1680 82620
"27645" 82650106 584.246 605.138 627.248 0.696 1215 82620
"27646" 82650106 550.69 605.265 631.181 -0.618 2340 82620
"27647" 82650106 368.645 471.577 465.476 1.169 1620 82620
"27648" 82650106 510.055 465.608 383.574 -1.4242 1620 82620
"27649" 82650106 449.305 483.908 495.826 -0.7343 NA 82620
"27650" 82650106 513.084 633.457 580.943 -0.8867 1320 82620
"27651" 82650106 436.118 537.214 614.842 1.1327 1200 82620
"27652" 82650106 430.581 425.01 514.087 0.9168 NA 82620
"27653" 82650106 584.043 619.985 555.393 -1.9761 1680 82620
"27654" 82650107 484.64 420.867 385.629 0.8977 2300 82620
"27655" 82650107 475.391 470.157 485.675 1.0357 1750 82620
"27656" 82650107 435.449 569.167 575.769 1.5107 1750 82620
"27657" 82650107 476.103 427.437 428.127 1.0263 NA 82620
"27658" 82650107 401.335 450.837 429.453 -1.1101 1650 82620
"27659" 82650107 492.057 468.811 406.756 -0.679 NA 82620
"27660" 82650107 477.139 499.124 443.03 0.6456 1600 82620
"27661" 82650107 398.401 425.556 402.834 -0.1607 NA 82620
"27662" 82650107 550.089 567.388 606.818 0.5098 1760 82620
"27663" 82650107 457.68 412.124 383.772 -1.2382 2450 82620
"27664" 82650107 574.399 471.97 398.712 -0.1863 NA 82620
"27665" 82650107 512.807 515.324 500.133 0.4248 1650 82620
"27666" 82650107 420.67 500.332 492.688 1.0282 2400 82620
"27667" 82650107 311.535 386.573 368.632 -1.0059 1750 82620
"27668" 82650107 472.04 592.836 531.861 0.3695 1650 82620
"27669" 82650107 501.943 523.804 443.852 1.1123 1550 82620
"27670" 82650107 567.713 674.894 581.214 0.9308 1350 82620
"27671" 82650107 554.503 475.821 507.615 0.6244 NA 82620
"27672" 82650107 468.279 445.475 382.941 -0.2894 2040 82620
"27673" 82650107 337.791 267.676 397.207 -1.36 NA 82620
"27674" 82650107 449.825 498.757 546.519 0.5385 1750 82620
"27675" 82650107 373.022 354.721 374.431 1.1316 NA 82620
"27676" 82650107 405.458 353.29 463.186 -1.0774 NA 82620
"27677" 82650107 298.87 291.51 410.561 0.0055 NA 82620
"27678" 82650107 593.711 541.262 484.277 -1.0996 1650 82620
"27679" 82650107 401.132 389.667 479.325 -0.3017 1700 82620
"27680" 82650107 343.554 353.178 420.695 0.5788 1800 82620
"27681" 82650107 640.015 669.418 632.252 0.2129 1600 82620
"27682" 82650107 474.584 512.091 482.568 0.0951 1650 82620
"27683" 82650107 427.084 498.647 403.272 -0.3334 1440 82620
"27684" 82650107 564.683 559.253 635.828 0.8976 2115 82620
"27685" 82650108 410.903 537.251 491.063 0.931 NA 82620
"27686" 82650108 609.03 600.643 549.182 -0.2973 2450 82620
"27687" 82650108 449.106 455.065 537.567 0.2759 NA 82620
"27688" 82650108 476.499 469.113 414.873 -1.1253 NA 82620
"27689" 82650108 723.843 707.949 699.649 -0.4723 1500 82620
"27690" 82650108 498.935 588.614 355.438 -0.4317 1650 82620
"27691" 82650108 507.144 364.778 490.215 -0.4491 2500 82620
"27692" 82650108 388.926 366.16 354.29 -0.3816 1750 82620
"27693" 82650108 597.299 440.403 444.82 0.1536 1250 82620
"27694" 82650108 496.12 522.946 435.439 -1.4186 NA 82620
"27695" 82650108 419.621 434.098 245.136 NA NA 82620
"27696" 82650108 467.045 456.566 456.778 1.6231 NA 82620
"27697" 82650108 504.705 464.707 431.724 1.1993 NA 82620
"27698" 82650108 371.971 440.506 414.835 0.5474 1900 82620
"27699" 82650108 517.576 682.746 595.405 -0.7682 1650 82620
"27700" 82650108 491.441 484.361 437.704 -1.2523 900 82620
"27701" 82650108 495.168 374.292 312.921 0.7538 NA 82620
"27702" 82650108 531.289 500.542 449.6 1.5784 NA 82620
"27703" 82650108 604.648 586.824 591.77 1.3727 2000 82620
"27704" 82650109 483.187 562.638 518.461 0.0455 2475 82620
"27705" 82650109 459.184 424.198 489.036 0.352 NA 82620
"27706" 82650109 427.695 502.308 468.899 NA 1650 82620
"27707" 82650109 449.281 421.751 479.182 0.67 NA 82620
"27708" 82650109 416.321 516.053 477.979 0.036 1925 82620
"27709" 82650109 589.619 594.94 568.512 1.0436 1650 82620
"27710" 82650109 540.871 507.718 465.332 -0.4521 1650 82620
"27711" 82650109 423.349 357.391 359.957 1.1286 1600 82620
"27712" 82650109 453.927 465.986 482.767 -0.3001 NA 82620
"27713" 82650109 404.958 382.692 437.333 0.7149 NA 82620
"27714" 82650109 396.841 408.941 412.845 0.8198 NA 82620
"27715" 82650109 558.381 491.275 479.829 NA 1595 82620
"27716" 82650109 596.68 596.996 519.22 0.4659 1800 82620
"27717" 82650109 303.514 391.73 441.172 -0.7998 1100 82620
"27718" 82650109 485.275 507.287 398.378 -0.9187 NA 82620
"27719" 82650109 543.018 597.992 540.988 -0.9601 1815 82620
"27720" 82650109 369.156 447.967 475.248 1.0032 NA 82620
"27721" 82650109 326.64 443.515 376.829 0.2904 1485 82620
"27722" 82650109 418.57 505.135 582.139 -0.2909 1760 82620
"27723" 82650109 498.198 513.053 497.541 0.4144 1750 82620
"27724" 82650109 608.543 546.953 543.129 1.2931 1450 82620
"27725" 82650109 759.457 681.554 623.23 1.7897 NA 82620
"27726" 82650109 655.918 693.623 691.9 -0.6571 1800 82620
"27727" 82650109 300.028 373.419 323.128 0.417 1760 82620
"27728" 82650109 301.205 386.408 383.534 0.5014 NA 82620
"27729" 82650109 385.357 427.232 342.433 -1.4203 800 82620
"27730" 82650109 361.748 378.211 497.589 1.2245 NA 82620
"27731" 82650109 366.704 238.678 373.541 -0.6183 1650 82620
"27732" 82650109 448.077 423.022 305.303 -0.8619 NA 82620
"27733" 82650109 342.243 360.36 460.09 0.8921 NA 82620
"27734" 82650109 470.137 365.04 465.716 1.3257 1650 82620
"27735" 82650109 565.84 620.41 616.028 1.2722 1650 82620
"27736" 82650110 589.626 589.147 538.48 0.6688 1600 82620
"27737" 82650110 592.639 646.893 530.113 -0.0549 3000 82620
"27738" 82650110 416.75 410.481 384.387 -0.8719 1700 82620
"27739" 82650110 531.887 611.163 563.807 -0.1054 1600 82620
"27740" 82650110 549.16 489.824 463.702 0.4722 1850 82620
"27741" 82650110 389.717 442.301 451.634 0.8737 NA 82620
"27742" 82650110 470.782 343.991 342.936 0.0487 1850 82620
"27743" 82650110 389.836 473.96 390.196 -0.1994 NA 82620
"27744" 82650110 423.699 458.237 380.863 0.9562 1600 82620
"27745" 82650110 466.141 497.291 491.139 1.1846 1600 82620
"27746" 82650110 642.641 640.857 603.419 -1.6735 1600 82620
"27747" 82650110 611.627 637.842 563.295 0.9187 1350 82620
"27748" 82650110 449.864 402.536 360.686 1.0629 1080 82620
"27749" 82650110 589.814 563.346 566.513 0.8711 1600 82620
"27750" 82650110 680.4 776.544 730.226 1.1929 1600 82620
"27751" 82650110 446.065 447.991 466.165 -0.6169 1600 82620
"27752" 82650110 419.626 440.048 362.183 -0.5102 2000 82620
"27753" 82650110 523.67 380.083 407.516 0.1152 1600 82620
"27754" 82650110 616.32 556.339 613.591 1.303 1600 82620
"27755" 82650110 444.982 482.994 411.247 -0.2376 1600 82620
"27756" 82650110 451.724 574.449 477.078 0.4906 1600 82620
"27757" 82650110 418.757 485.157 434.647 1.4854 1750 82620
"27758" 82650110 423.159 399.986 459.638 0.4617 1250 82620
"27759" 82650110 328.202 297.6 213.552 -1.5089 NA 82620
"27760" 82650110 516.009 389.713 399.41 0.4264 1950 82620
"27761" 82650110 512.436 587.326 579.997 -0.4846 1950 82620
"27762" 82650110 590.778 493.174 500.103 -0.0733 NA 82620
"27763" 82650110 589.542 528.191 554.419 0.8745 1350 82620
"27764" 82650110 665.503 612.776 531.774 -0.5476 1500 82620
"27765" 82650110 508.241 472.037 447.413 -0.0986 1600 82620
"27766" 82650110 439.624 500.335 503.4 NA NA 82620
"27767" 82650111 493.383 503.019 481.905 NA NA 82620
"27768" 82650111 494.821 507.047 513.13 NA NA 82620
"27769" 82650111 418.584 431.172 371.534 -0.2484 1575 82620
"27770" 82650111 501.356 484.166 405.56 -0.5958 1575 82620
"27771" 82650111 464.411 411.242 453.805 0.6804 1575 82620
"27772" 82650111 476.098 373.628 384.129 0.7464 1575 82620
"27773" 82650111 559.895 495.599 466.974 NA 1215 82620
"27774" 82650111 507.145 495.91 477.464 -0.627 1575 82620
"27775" 82650111 538.239 539.19 533.805 -0.1809 1575 82620
"27776" 82650111 529.957 502.978 487.681 NA NA 82620
"27777" 82650111 339.905 415.68 363.195 0.7532 NA 82620
"27778" 82650111 422.617 390.543 392.83 -0.9411 NA 82620
"27779" 82650111 526.902 477.403 488.832 1.0932 1575 82620
"27780" 82650111 484.353 505.756 485.685 NA NA 82620
"27781" 82650112 417.404 483.291 495.584 -0.652 1750 82620
"27782" 82650112 566.3 511.964 453.871 -1.0936 1100 82620
"27783" 82650112 427.456 390.2 441.654 -0.917 1650 82620
"27784" 82650112 467.042 473.892 490.914 -1.1056 1100 82620
"27785" 82650112 383.283 387.69 405.401 -1.5167 1200 82620
"27786" 82650112 581.136 651.049 681.433 -0.4269 1430 82620
"27787" 82650112 424.875 447.986 476.474 -0.2555 1750 82620
"27788" 82650112 586.892 628.081 655.535 0.6018 1650 82620
"27789" 82650112 476.831 517.199 565.41 0.5034 2750 82620
"27790" 82650112 492.968 551.875 612.943 -0.3352 1650 82620
"27791" 82650112 393.253 516.328 332.07 0.5763 NA 82620
"27792" 82650112 421.786 389.918 431.748 -0.8827 2250 82620
"27793" 82650112 471.723 385.937 487.494 1.3764 1750 82620
"27794" 82650112 555.845 585.343 559.666 1.4348 1750 82620
"27795" 82650112 589.034 563.317 589.823 0.7263 1650 82620
"27796" 82650112 379.842 438.192 397.518 0.772 1650 82620
"27797" 82650112 528.552 506.53 536.58 0.1695 1650 82620
"27798" 82650112 425.855 484.482 502.122 1.113 1650 82620
"27799" 82650112 459.679 440.925 581.356 0.1547 1925 82620
"27800" 82650112 519.7 499.951 458.525 1.1146 1750 82620
"27801" 82650112 378.262 391.774 377.428 -1.0836 1750 82620
"27802" 82650112 617.517 720.008 717.726 1.2146 1650 82620
"27803" 82650112 470.201 549.738 565.523 NA NA 82620
"27804" 82650112 478.3 474.444 370.048 0.0442 2100 82620
"27805" 82650112 485.074 469.254 382.999 -0.5792 NA 82620
"27806" 82650112 551.455 498.372 531.715 -0.3488 2000 82620
"27807" 82650112 549.435 524.735 549.593 1.3016 1650 82620
"27808" 82650112 589.804 509.515 595.03 1.451 1650 82620
"27809" 82650112 474.436 426.421 545.812 1.8775 1650 82620
"27810" 82650112 390.029 400.964 495.036 0.7323 1650 82620
"27811" 82650112 490.806 439.704 417.465 -0.0458 1500 82620
"27812" 82650112 445.633 418.356 518.548 0.6945 1750 82620
"27813" 82650112 500.264 380.689 466.106 0.6702 1650 82620
"27814" 82650113 677.822 832.405 671.506 1.7141 1600 82620
"27815" 82650113 531.126 578.589 467.513 1.495 1600 82620
"27816" 82650113 592.492 617.96 515.558 -0.6292 1600 82620
"27817" 82650113 417.176 479.204 412.061 0.2704 1600 82620
"27818" 82650113 460.691 499.947 511.064 -0.7638 1600 82620
"27819" 82650113 493.774 485.075 455.753 1.3193 1600 82620
"27820" 82650113 534.955 539.131 562.838 0.6684 1600 82620
"27821" 82650113 639.695 583.669 617.799 NA NA 82620
"27822" 82650113 500.252 508.492 502.618 NA NA 82620
"27823" 82650113 554.261 657.231 556.559 1.4333 1600 82620
"27824" 82650113 458.273 291.744 278.374 -0.4771 1760 82620
"27825" 82650113 380.387 327.13 371.001 0.4325 NA 82620
"27826" 82650113 484.811 457.678 407.726 1.135 1600 82620
"27827" 82650113 621.465 631.279 623.009 0.8467 1600 82620
"27828" 82650113 442.553 514.99 427.646 0.2542 NA 82620
"27829" 82650114 541.738 546.095 504.375 0.5379 1750 82620
"27830" 82650114 618.051 652.429 612.899 1.1074 1485 82620
"27831" 82650114 518.065 577.042 550.722 1.5603 1800 82620
"27832" 82650114 327.13 466.123 432.275 0.9846 1650 82620
"27833" 82650114 433.082 352.774 416.364 NA NA 82620
"27834" 82650114 330.411 375.062 354.186 0.1794 NA 82620
"27835" 82650114 621.532 605.676 585.25 1.1119 1650 82620
"27836" 82650114 526.625 568.786 413.717 0.924 NA 82620
"27837" 82650114 472.886 670.215 586.491 1.0983 1600 82620
"27838" 82650114 409.295 479.853 330.509 -0.4579 1650 82620
"27839" 82650114 560.556 576.775 578.373 0.9402 1650 82620
"27840" 82650114 390.313 541.816 507.976 0.2855 NA 82620
"27841" 82650114 490.694 491.01 450.009 0.1262 1920 82620
"27842" 82650114 556.159 514.579 422.162 1.4394 NA 82620
"27843" 82650114 457.537 504.773 490.343 0.2831 1650 82620
"27844" 82650114 487.286 399.796 425.069 0.8609 1650 82620
"27845" 82650114 374.267 380.309 352.396 0.4049 1650 82620
"27846" 82650114 417.152 459.164 467.711 -0.3202 2040 82620
"27847" 82650114 529.009 523.521 405.117 -1.1063 NA 82620
"27848" 82650114 500.92 431.41 382.078 -0.7363 950 82620
"27849" 82650114 507.84 492.896 507.793 -0.3655 1650 82620
"27850" 82650114 518.248 556.153 537.97 0.0028 2550 82620
"27851" 82650114 365.92 443.61 370.915 -1.2897 1815 82620
"27852" 82650114 482.6 573 530.04 -2.1328 1485 82620
"27853" 82650114 524.199 584.521 515.65 1.3847 1750 82620
"27854" 82650114 668.855 632.536 543.681 0.2896 1650 82620
"27855" 82650114 545.539 619.012 535.492 NA 1800 82620
"27856" 82650114 447.834 327.775 418.291 0.5607 1500 82620
"27857" 82650115 523.357 495.085 439.359 1.2013 1450 82620
"27858" 82650115 401.072 484.984 547.48 1.9242 1650 82620
"27859" 82650115 203.578 348.623 372.145 0.2982 1300 82620
"27860" 82650115 460.746 501.987 498.415 -0.1397 1600 82620
"27861" 82650115 541.06 566.156 574.005 1.1143 NA 82620
"27862" 82650115 538.762 597.624 558.368 1.2978 2100 82620
"27863" 82650115 502.148 549.476 554.518 0.5997 1650 82620
"27864" 82650115 553.408 580.861 523.32 0.4288 1650 82620
"27865" 82650115 558.277 604.701 598.435 -0.5166 1650 82620
"27866" 82650115 674.839 667.196 647.879 0.3108 1650 82620
"27867" 82650115 322.093 357.07 347.929 -1.7611 1485 82620
"27868" 82650115 445.647 509.643 532.711 1.1564 1600 82620
"27869" 82650115 460.503 376.028 449.212 -1.0192 1650 82620
"27870" 82650115 382.404 392.24 339.54 -0.291 NA 82620
"27871" 82650115 339.76 465.719 582.528 0.8761 1650 82620
"27872" 82650115 503.922 525.739 586.478 0.8109 1440 82620
"27873" 82650115 336.597 313.518 192.354 -1.0735 1650 82620
"27874" 82650115 477.997 564.06 570.617 NA NA 82620
"27875" 82650115 461.843 444.212 483.039 0.2099 1650 82620
"27876" 82650115 505.628 589.879 593.573 1.2596 1650 82620
"27877" 82650115 403.551 430.022 377.491 -0.7982 1650 82620
"27878" 82650115 538.111 488.755 471.888 0.4524 1650 82620
"27879" 82650115 627.279 695.32 637.105 1.2678 2000 82620
"27880" 82650115 400.198 491.511 502.078 NA NA 82620
"27881" 82650115 461.956 522.088 464.011 1.037 2000 82620
"27882" 82650115 394.875 447.458 417.82 0.9599 1650 82620
"27883" 82650115 399.065 565.236 531.314 0.4118 1650 82620
"27884" 82650115 344.725 332.317 373.844 0.3038 1750 82620
"27885" 82650116 508.816 543.708 633.647 0.8638 1600 82620
"27886" 82650116 592.273 665.054 617.943 0.6006 1500 82620
"27887" 82650116 455.32 549.227 452.106 0.8518 NA 82620
"27888" 82650116 362.653 422.969 450.435 -1.1184 NA 82620
"27889" 82650116 324.494 335.262 410.655 -0.1891 600 82620
"27890" 82650116 656.992 704.798 598.288 1.1949 1600 82620
"27891" 82650116 637.919 710.946 672.67 -1.1814 1600 82620
"27892" 82650116 445.258 365.153 540.219 0.7168 1750 82620
"27893" 82650116 438.745 401.722 330.392 0.8225 NA 82620
"27894" 82650116 546.065 556.996 562.353 -0.4975 NA 82620
"27895" 82650116 479.45 401.36 452.876 -0.568 1600 82620
"27896" 82650116 486.686 505.11 538.102 -0.2173 2530 82620
"27897" 82650116 420.88 462.187 458.156 -0.1169 1600 82620
"27898" 82650116 408.873 435.589 475.493 0.9621 NA 82620
"27899" 82650116 370.467 356.466 379.211 0.8448 1600 82620
"27900" 82650116 427.333 434.007 299.565 1.7226 1750 82620
"27901" 82650116 346.269 390.652 406.137 -0.9345 1750 82620
"27902" 82650116 583 612.012 630.967 0.1199 NA 82620
"27903" 82650116 435.854 464.327 450.223 -0.6155 NA 82620
"27904" 82650116 434.694 450.605 309.152 0.9587 1600 82620
"27905" 82650116 537.8 527.526 513.107 1.3448 NA 82620
"27906" 82650116 622.203 587.806 594.577 -0.9841 1600 82620
"27907" 82650116 496.691 497.309 486.845 -0.0774 1750 82620
"27908" 82650116 599.038 631.805 591.682 0.3825 1600 82620
"27909" 82650116 495.721 529.335 481.425 0.1253 1750 82620
"27910" 82650116 559.053 503.08 541.834 -0.5779 1485 82620
"27911" 82650116 501.08 558.437 536.141 1.6933 1600 82620
"27912" 82650116 426.502 374.408 391.133 0.6758 NA 82620
"27913" 82650116 440.056 463.002 356.514 -1.1059 NA 82620
"27914" 82650116 592.457 668.005 583.098 -0.5427 1600 82620
"27915" 82650117 379.284 482.305 554.296 -0.3481 2300 82620
"27916" 82650117 552.346 505.131 504.189 -0.8571 1600 82620
"27917" 82650117 467.52 481.308 607.361 NA 1600 82620
"27918" 82650117 503.339 468.974 419.923 -0.7497 1600 82620
"27919" 82650117 304.593 278.177 311.73 -0.4282 450 82620
"27920" 82650117 337.701 360.007 429.365 0.3988 1100 82620
"27921" 82650117 568.585 574.62 554.864 -0.6372 1600 82620
"27922" 82650117 435.722 424.736 489.28 0.5542 1845 82620
"27923" 82650117 195.909 305.919 337.238 -0.0424 525 82620
"27924" 82650117 602.17 526.355 459.676 -0.845 1440 82620
"27925" 82650117 711.279 625.16 568.858 0.9414 1600 82620
"27926" 82650117 453.619 494.743 406.808 -1.1636 1600 82620
"27927" 82650117 479.24 445.671 495.379 -0.3107 1600 82620
"27928" 82650117 296.376 349.345 415.847 -0.6109 NA 82620
"27929" 82650117 409.847 478.368 396.636 1.0592 1650 82620
"27930" 82650117 474.613 457.454 456.192 -0.1602 1650 82620
"27931" 82650117 444.315 431.65 425.736 -1.427 1600 82620
"27932" 82650117 481.626 487.948 495.534 -0.3095 1250 82620
"27933" 82650117 458.619 572.001 571.403 0.1538 1600 82620
"27934" 82650117 463.343 416.312 442.173 -0.4565 1600 82620
"27935" 82650117 611.013 713.786 606.21 0.3009 1500 82620
"27936" 82650117 605.023 503.159 593.617 0.0892 1920 82620
"27937" 82650117 563.67 504.381 519.229 -0.7814 1600 82620
"27938" 82650117 507.774 590.456 582.745 0.8501 2250 82620
"27939" 82650117 573.298 556.392 422.451 -0.3791 1500 82620
"27940" 82650117 452.577 495.788 439.563 -0.3869 1600 82620
"27941" 82650117 388.819 429.107 316.753 0.4358 1000 82620
"27942" 82650117 616.509 501.314 512.891 -1.7503 1600 82620
"27943" 82650117 374.574 488.626 418.162 0.3704 1800 82620
"27944" 82650117 468.25 344.532 358.859 -0.0254 1440 82620
"27945" 82650117 407.272 474.214 400.342 -0.8601 NA 82620
"27946" 82650117 424.042 311.707 341.793 0.5797 NA 82620
"27947" 82650118 553.187 719.625 644.287 1.2321 2025 82620
"27948" 82650118 550.446 562.403 627.286 1.3065 1800 82620
"27949" 82650118 527.245 511.316 536.986 0.7324 NA 82620
"27950" 82650118 579.08 630.059 539.455 1.1424 1800 82620
"27951" 82650118 626.786 651.448 598.747 0.9229 1800 82620
"27952" 82650118 366.957 443.486 554.032 1.1027 1680 82620
"27953" 82650118 630.474 678.155 581.013 0.8989 2520 82620
"27954" 82650118 583.719 734.031 699.573 1.4852 1800 82620
"27955" 82650118 586.105 588.436 550.156 1.4416 1575 82620
"27956" 82650118 524.734 552.969 444.007 -2.2711 2250 82620
